OGID	MCHA	HSAN	BMAS	BPEL	BLOR	BDAR	numSequences	numSpecies
OG0000029.1	"XP_022132060.1_MCHA,XP_022132058.1_MCHA"		"Bma010745.1_BMAS,Bma026556.1_BMAS,Bma013160.1_BMAS,Bma012572.1_BMAS"	"Bpe023238.1_BPEL,Bpe003151.1_BPEL,Bpe005098.1_BPEL"	"BLOR12641_BLOR,BLOR17467_BLOR,BLOR03796_BLOR"	"Bda030987.1_BDAR,Bda033988_BDAR,Bda033984_BDAR"	15	5
OG0000071.0	"XP_022156559.1_MCHA,XP_022156562.1_MCHA,XP_022156551.1_MCHA,XP_022135671.1_MCHA,XP_022136005.1_MCHA,XP_022135736.1_MCHA"	"HSAN19305_HSAN,HSAN19306_HSAN,HSAN01407_HSAN"	Bma016151.1_BMAS	"Bpe021486.1_BPEL,Bpe014109.1_BPEL"	"BLOR20864_BLOR,BLOR11010_BLOR,BLOR20863_BLOR"		15	5
OG0000274.2	"XP_022150092.1_MCHA,XP_022159071.1_MCHA"	"HSAN19847_HSAN,HSAN12121_HSAN,HSAN04829_HSAN,HSAN25390_HSAN"	"Bma004770.1_BMAS,Bma008801.1_BMAS,Bma030563_BMAS,Bma019239.1_BMAS"	"Bpe012416.1_BPEL,Bpe003499.1_BPEL,Bpe025663_BPEL"		"Bda021498.1_BDAR,Bda016819.1_BDAR"	15	5
OG0000360.0	"XP_022143491.1_MCHA,XP_022155185.1_MCHA,XP_022154926.1_MCHA,XP_022154605.1_MCHA,XP_022150099.1_MCHA"	"HSAN24180_HSAN,HSAN14032_HSAN"		Bpe021248.1_BPEL	"BLOR12862_BLOR,BLOR12823_BLOR,BLOR04277_BLOR,BLOR20480_BLOR,BLOR10519_BLOR"	"Bda008539.1_BDAR,Bda011317.1_BDAR"	15	5
OG0000373.1	"XP_022154694.1_MCHA,XP_022153540.1_MCHA,XP_022150558.1_MCHA,XP_022154695.1_MCHA"	"HSAN22603_HSAN,HSAN03046_HSAN"	"Bma000382.1_BMAS,Bma006042.1_BMAS,Bma006039.1_BMAS"	"Bpe022602.1_BPEL,Bpe010042.1_BPEL,Bpe000548.1_BPEL"		"Bda032141.1_BDAR,Bda004359.1_BDAR,Bda005811.1_BDAR"	15	5
OG0000461.2	"XP_022137596.1_MCHA,XP_022134612.1_MCHA"	"HSAN25044_HSAN,HSAN22206_HSAN,HSAN03119_HSAN,HSAN00919_HSAN"	"Bma024379.1_BMAS,Bma016037.1_BMAS,Bma017166.1_BMAS"	"Bpe025254_BPEL,Bpe001514.1_BPEL"		"Bda005049.1_BDAR,Bda005411.1_BDAR,Bda027657.1_BDAR,Bda012466.2_BDAR"	15	5
OG0000487.1	"XP_022143533.1_MCHA,XP_022147516.1_MCHA,XP_022158604.1_MCHA"	"HSAN24836_HSAN,HSAN21099_HSAN"	"Bma006973.1_BMAS,Bma019744.1_BMAS,Bma008487.1_BMAS"	"Bpe020937.1_BPEL,Bpe021794.1_BPEL"		"Bda014162.1_BDAR,Bda017318.1_BDAR,Bda023955.1_BDAR,Bda023928.1_BDAR,Bda023957.1_BDAR"	15	5
OG0000524.0	"XP_022144887.1_MCHA,XP_022150812.1_MCHA,XP_022151617.1_MCHA"	"HSAN12529_HSAN,HSAN20667_HSAN,HSAN11649_HSAN"		"Bpe012558.1_BPEL,Bpe020736.1_BPEL,Bpe020251.1_BPEL"	"BLOR04015_BLOR,BLOR15026_BLOR"	"Bda019906.1_BDAR,Bda019908.1_BDAR,Bda019909.1_BDAR,Bda019907.1_BDAR"	15	5
OG0000554.1		HSAN00088_HSAN	"Bma011644.1_BMAS,Bma000169.1_BMAS,Bma000065.2_BMAS,Bma023010.1_BMAS"	Bpe022079.1_BPEL	"BLOR05857_BLOR,BLOR01164_BLOR,BLOR03600_BLOR"	"Bda013977.1_BDAR,Bda033382_BDAR,Bda017370.1_BDAR,Bda013357.1_BDAR,Bda013102.1_BDAR,Bda014018.2_BDAR"	15	5
OG0000561.1	"XP_022154342.1_MCHA,XP_022148111.1_MCHA"	"HSAN21561_HSAN,HSAN12507_HSAN,HSAN08332_HSAN,HSAN13416_HSAN,HSAN19259_HSAN,HSAN04816_HSAN"	Bma023966.1_BMAS	"Bpe012592.1_BPEL,Bpe023716.1_BPEL,Bpe010891.1_BPEL"		"Bda021734.1_BDAR,Bda009625.1_BDAR,Bda007465.1_BDAR"	15	5
OG0000597.1	"XP_022132762.1_MCHA,XP_022144829.1_MCHA"	HSAN24877_HSAN	"Bma010619.1_BMAS,Bma026337.1_BMAS,Bma007813.1_BMAS,Bma007041.1_BMAS,Bma006546.1_BMAS"	"Bpe003792.1_BPEL,Bpe020978.1_BPEL,Bpe000747.3_BPEL"		"Bda025292.5_BDAR,Bda031187.2_BDAR,Bda023203.1_BDAR,Bda014797.1_BDAR"	15	5
OG0000907.0	"XP_022155612.1_MCHA,XP_022143416.1_MCHA,XP_022159251.1_MCHA,XP_022150640.1_MCHA"	"HSAN24381_HSAN,HSAN24045_HSAN,HSAN06406_HSAN,HSAN09869_HSAN,HSAN01303_HSAN,HSAN14347_HSAN,HSAN10871_HSAN"	Bma001373.1_BMAS	"Bpe021572.1_BPEL,Bpe010103.1_BPEL"		Bda004424.1_BDAR	15	5
OG0000908.0	"XP_022132068.1_MCHA,XP_022131494.1_MCHA,XP_022132000.1_MCHA"	"HSAN25460_HSAN,HSAN10350_HSAN,HSAN26593_HSAN,HSAN04463_HSAN"	"Bma015058.1_BMAS,Bma015048.1_BMAS"	Bpe006928.1_BPEL	"BLOR16063_BLOR,BLOR16062_BLOR,BLOR19869_BLOR,BLOR16098_BLOR,BLOR08463_BLOR"		15	5
OG0000957.0	XP_022154661.1_MCHA		"Bma013941.1_BMAS,Bma013939.1_BMAS,Bma013944.1_BMAS"	"Bpe010907.1_BPEL,Bpe009508.1_BPEL,Bpe008975.1_BPEL"	"BLOR21752_BLOR,BLOR21751_BLOR,BLOR08646_BLOR"	"Bda007495.1_BDAR,Bda018361.1_BDAR,Bda003720.1_BDAR,Bda003017.1_BDAR,Bda003845.1_BDAR"	15	5
OG0001253.0		"HSAN17327_HSAN,HSAN18675_HSAN,HSAN10435_HSAN,HSAN13206_HSAN,HSAN19354_HSAN"	"Bma003128.1_BMAS,Bma020727.1_BMAS,Bma018606.1_BMAS"	"Bpe008271.1_BPEL,Bpe017412.1_BPEL,Bpe014898.1_BPEL"	BLOR04978_BLOR	"Bda002586.1_BDAR,Bda030429.1_BDAR,Bda016154.1_BDAR"	15	5
OG0002649.1		HSAN19803_HSAN	Bma011436.1_BMAS	Bpe024820_BPEL	"BLOR03109_BLOR,BLOR22044_BLOR,BLOR03110_BLOR,BLOR22045_BLOR,BLOR03116_BLOR,BLOR15170_BLOR,BLOR03115_BLOR,BLOR03111_BLOR,BLOR03114_BLOR,BLOR03113_BLOR,BLOR03112_BLOR"	Bda026068.1_BDAR	15	5
OG0009015.0		"HSAN22708_HSAN,HSAN15596_HSAN,HSAN20458_HSAN"	"Bma010290.1_BMAS,Bma010612.1_BMAS"	"Bpe023756.1_BPEL,Bpe023755.1_BPEL"	"BLOR02706_BLOR,BLOR02699_BLOR,BLOR02705_BLOR,BLOR02708_BLOR,BLOR02704_BLOR,BLOR02702_BLOR,BLOR02707_BLOR"	Bda025284.1_BDAR	15	5
OG0000122.0	"XP_022151369.1_MCHA,XP_022144316.1_MCHA,XP_022144334.1_MCHA"		"Bma020788.5_BMAS,Bma020786.1_BMAS,Bma020785.1_BMAS"	"Bpe017448.1_BPEL,Bpe017449.1_BPEL"	"BLOR08387_BLOR,BLOR08389_BLOR,BLOR08383_BLOR,BLOR08380_BLOR,BLOR08379_BLOR"	"Bda030369.1_BDAR,Bda030377.1_BDAR,Bda030373.1_BDAR"	16	5
OG0000138.0	"XP_022139865.1_MCHA,XP_022139808.1_MCHA"	"HSAN04623_HSAN,HSAN10505_HSAN,HSAN14384_HSAN,HSAN09014_HSAN"		"Bpe004484.1_BPEL,Bpe009736.2_BPEL,Bpe009735.1_BPEL"	"BLOR03172_BLOR,BLOR00835_BLOR,BLOR00836_BLOR"	"Bda026149.1_BDAR,Bda004009.1_BDAR,Bda004008.1_BDAR,Bda004006.2_BDAR"	16	5
OG0000434.2		"HSAN07021_HSAN,HSAN09462_HSAN,HSAN08463_HSAN,HSAN06897_HSAN"	"Bma030561_BMAS,Bma030560_BMAS,Bma029971.1_BMAS,Bma030394_BMAS,Bma004709.1_BMAS"	"Bpe025963_BPEL,Bpe012454.1_BPEL"	"BLOR18575_BLOR,BLOR15166_BLOR"	"Bda009875.1_BDAR,Bda009874.1_BDAR,Bda021550.1_BDAR"	16	5
OG0000471.0	"XP_022149343.1_MCHA,XP_022131649.1_MCHA,XP_022132249.1_MCHA"	"HSAN12369_HSAN,HSAN07592_HSAN,HSAN25589_HSAN,HSAN10160_HSAN,HSAN22656_HSAN,HSAN04179_HSAN,HSAN17838_HSAN"	Bma014430.1_BMAS	Bpe002314.1_BPEL	"BLOR07585_BLOR,BLOR08440_BLOR,BLOR16776_BLOR,BLOR16610_BLOR"		16	5
OG0001275.0	"XP_022149452.1_MCHA,XP_022135631.1_MCHA"	"HSAN20826_HSAN,HSAN16726_HSAN,HSAN00442_HSAN,HSAN24229_HSAN,HSAN04173_HSAN,HSAN08876_HSAN,HSAN19218_HSAN"	Bma028186.1_BMAS	"Bpe001279.1_BPEL,Bpe006167.2_BPEL,Bpe019697.2_BPEL"	"BLOR13957_BLOR,BLOR07637_BLOR,BLOR19624_BLOR"		16	5
OG0001351.0		"HSAN08179_HSAN,HSAN14118_HSAN,HSAN21369_HSAN"	"Bma030827_BMAS,Bma029544.2_BMAS,Bma029530.1_BMAS,Bma029548.1_BMAS,Bma029534.1_BMAS"	"Bpe002645.1_BPEL,Bpe019636.1_BPEL,Bpe019842.1_BPEL"	"BLOR16730_BLOR,BLOR15449_BLOR,BLOR15447_BLOR,BLOR15446_BLOR"	Bda007306.2_BDAR	16	5
OG0001656.0	"XP_022155455.1_MCHA,XP_022158961.1_MCHA,XP_022142584.1_MCHA"		"Bma024795.1_BMAS,Bma020167.1_BMAS,Bma016091.2_BMAS,Bma024460.1_BMAS"	"Bpe022128.1_BPEL,Bpe024247.1_BPEL,Bpe014171.1_BPEL,Bpe010500.1_BPEL"	"BLOR20055_BLOR,BLOR09922_BLOR,BLOR17953_BLOR"	"Bda001447.1_BDAR,Bda005130.1_BDAR"	16	5
OG0002188.0		"HSAN02071_HSAN,HSAN06427_HSAN,HSAN15245_HSAN,HSAN09751_HSAN"	"Bma024997.1_BMAS,Bma005722.1_BMAS"	"Bpe013063.1_BPEL,Bpe016157.2_BPEL,Bpe022332.1_BPEL,Bpe000274.1_BPEL"	"BLOR21361_BLOR,BLOR20241_BLOR,BLOR14572_BLOR"	"Bda022272.1_BDAR,Bda018121.1_BDAR,Bda006098.1_BDAR"	16	5
OG0004915.0		HSAN08504_HSAN	"Bma012310.1_BMAS,Bma028162.1_BMAS,Bma016070.1_BMAS,Bma005406.1_BMAS,Bma005400.3_BMAS"	Bpe012092.1_BPEL	"BLOR18274_BLOR,BLOR18276_BLOR,BLOR18279_BLOR,BLOR07947_BLOR"	"Bda028829.1_BDAR,Bda020733.1_BDAR,Bda020730.1_BDAR,Bda020736.2_BDAR,Bda020731.1_BDAR"	16	5
OG0000075.1	"XP_022151804.1_MCHA,XP_022151816.1_MCHA,XP_022147675.1_MCHA,XP_022147718.1_MCHA,XP_022147708.1_MCHA,XP_022138649.1_MCHA,XP_022138845.1_MCHA,XP_022147652.1_MCHA,XP_022147664.1_MCHA"	"HSAN17777_HSAN,HSAN23010_HSAN,HSAN05059_HSAN,HSAN05058_HSAN"	Bma022240.2_BMAS	Bpe018276.1_BPEL	"BLOR00094_BLOR,BLOR00078_BLOR"		17	5
OG0000249.0	XP_022136404.1_MCHA	"HSAN23641_HSAN,HSAN21826_HSAN,HSAN21828_HSAN"	"Bma021212.1_BMAS,Bma004719.4_BMAS,Bma004714.1_BMAS,Bma022073.1_BMAS,Bma022072.2_BMAS"		BLOR10938_BLOR	"Bda024855.1_BDAR,Bda032287.1_BDAR,Bda024851.1_BDAR,Bda024825.1_BDAR,Bda024830.1_BDAR,Bda024823.1_BDAR,Bda024853.1_BDAR"	17	5
OG0000260.0		"HSAN20166_HSAN,HSAN05241_HSAN,HSAN00677_HSAN,HSAN17911_HSAN,HSAN18903_HSAN,HSAN06099_HSAN"	"Bma013098.1_BMAS,Bma013092.1_BMAS,Bma013097.1_BMAS,Bma013090.1_BMAS,Bma013095.1_BMAS,Bma013094.1_BMAS,Bma013096.1_BMAS,Bma013091.1_BMAS"	Bpe011518.1_BPEL	BLOR17521_BLOR	Bda015771.1_BDAR	17	5
OG0000888.1	"XP_022137734.1_MCHA,XP_022133420.1_MCHA"	HSAN14152_HSAN	"Bma006064.1_BMAS,Bma006071.1_BMAS,Bma015698.1_BMAS,Bma014464.1_BMAS,Bma017690.1_BMAS,Bma002011.1_BMAS"	"Bpe014487.1_BPEL,Bpe001168.1_BPEL,Bpe008873.1_BPEL"		"Bda000049.1_BDAR,Bda001076.1_BDAR,Bda001074.1_BDAR,Bda001734.1_BDAR,Bda001735.1_BDAR"	17	5
OG0002065.0		HSAN05046_HSAN	"Bma019824.1_BMAS,Bma022151.1_BMAS,Bma024573.1_BMAS,Bma015723.1_BMAS"	"Bpe015801.1_BPEL,Bpe018214.1_BPEL,Bpe010405.1_BPEL,Bpe014468.1_BPEL"	"BLOR04094_BLOR,BLOR00036_BLOR,BLOR18068_BLOR,BLOR10205_BLOR"	"Bda017264.1_BDAR,Bda024767.1_BDAR,Bda005232.1_BDAR,Bda001100.1_BDAR"	17	5
OG0002623.0		HSAN00958_HSAN	"Bma029090.1_BMAS,Bma000030.1_BMAS,Bma000024.1_BMAS,Bma015168.1_BMAS"	"Bpe021343.1_BPEL,Bpe018760.1_BPEL,Bpe019854.1_BPEL,Bpe019228.1_BPEL"	BLOR11009_BLOR	"Bda014011.1_BDAR,Bda028977.1_BDAR,Bda018375.1_BDAR,Bda030466.1_BDAR,Bda015071.1_BDAR,Bda008386.1_BDAR,Bda003764.1_BDAR"	17	5
OG0000104.0	"XP_022151596.1_MCHA,XP_022153677.1_MCHA,XP_022141873.1_MCHA,XP_022141883.1_MCHA"	"HSAN26144_HSAN,HSAN15466_HSAN"	"Bma010304.1_BMAS,Bma010300.2_BMAS,Bma010303.1_BMAS,Bma010289.1_BMAS"	Bpe023752.1_BPEL	"BLOR02711_BLOR,BLOR02710_BLOR,BLOR11028_BLOR,BLOR11027_BLOR,BLOR05895_BLOR,BLOR02830_BLOR,BLOR02712_BLOR"		18	5
OG0000122.1		"HSAN15195_HSAN,HSAN15196_HSAN,HSAN00016_HSAN,HSAN15197_HSAN"	"Bma025280.1_BMAS,Bma020774.1_BMAS,Bma020771.1_BMAS"	"Bpe017434.1_BPEL,Bpe017447.1_BPEL"	"BLOR00718_BLOR,BLOR08388_BLOR"	"Bda030383.1_BDAR,Bda034051_BDAR,Bda034052_BDAR,Bda003726.1_BDAR,Bda034053_BDAR,Bda034056_BDAR,Bda030433.1_BDAR"	18	5
OG0000219.0	"XP_022146472.1_MCHA,XP_022152559.1_MCHA,XP_022152560.1_MCHA,XP_022159636.1_MCHA,XP_022159717.1_MCHA"	"HSAN08782_HSAN,HSAN21562_HSAN"	"Bma010341.1_BMAS,Bma010357.2_BMAS,Bma010358.1_BMAS,Bma010339.1_BMAS,Bma010340.1_BMAS"	"Bpe023723.1_BPEL,Bpe012604.2_BPEL"	"BLOR02754_BLOR,BLOR05897_BLOR,BLOR05896_BLOR,BLOR18734_BLOR"		18	5
OG0000236.1	"XP_022133529.1_MCHA,XP_022138929.1_MCHA,XP_022155133.1_MCHA"		"Bma031482_BMAS,Bma031473_BMAS,Bma005581.1_BMAS,Bma024867.1_BMAS"	"Bpe016426.1_BPEL,Bpe016541.1_BPEL,Bpe000126.1_BPEL,Bpe022199.1_BPEL"	"BLOR19936_BLOR,BLOR19818_BLOR"	"Bda012165.1_BDAR,Bda012154.1_BDAR,Bda012021.1_BDAR,Bda006264.1_BDAR,Bda032607.1_BDAR"	18	5
OG0000242.1	"XP_022150851.1_MCHA,XP_022158582.1_MCHA,XP_022156053.1_MCHA,XP_022159154.1_MCHA,XP_022156940.1_MCHA"	"HSAN19465_HSAN,HSAN21290_HSAN,HSAN09482_HSAN,HSAN11893_HSAN,HSAN25229_HSAN"		Bpe015775.1_BPEL	BLOR15294_BLOR	"Bda000623.1_BDAR,Bda022544.1_BDAR,Bda018189.1_BDAR,Bda009991.1_BDAR,Bda017211.1_BDAR,Bda002065.1_BDAR"	18	5
OG0000286.1	"XP_022147814.1_MCHA,XP_022131276.1_MCHA,XP_022149114.1_MCHA,XP_022132882.1_MCHA,XP_022131514.1_MCHA"	"HSAN21017_HSAN,HSAN05883_HSAN,HSAN16690_HSAN,HSAN21055_HSAN,HSAN19901_HSAN"	"Bma007938.1_BMAS,Bma012395.1_BMAS"		"BLOR06334_BLOR,BLOR06971_BLOR,BLOR03668_BLOR"	"Bda034125_BDAR,Bda014258.1_BDAR,Bda023530.1_BDAR"	18	5
OG0000324.1	"XP_022155822.1_MCHA,XP_022147251.1_MCHA,XP_022142982.1_MCHA,XP_022138413.1_MCHA"	"HSAN12769_HSAN,HSAN23503_HSAN,HSAN26346_HSAN,HSAN04025_HSAN,HSAN13321_HSAN,HSAN13427_HSAN"	"Bma029682.1_BMAS,Bma029259.1_BMAS,Bma015552.1_BMAS"	"Bpe019946.1_BPEL,Bpe014587.1_BPEL"	"BLOR17016_BLOR,BLOR15346_BLOR,BLOR10334_BLOR"		18	5
OG0000422.1	"XP_022157827.1_MCHA,XP_022158540.1_MCHA,XP_022134142.1_MCHA"	"HSAN22902_HSAN,HSAN09630_HSAN,HSAN17254_HSAN,HSAN00483_HSAN"		"Bpe005564.1_BPEL,Bpe024981_BPEL,Bpe008970.2_BPEL"	"BLOR14227_BLOR,BLOR05535_BLOR,BLOR15949_BLOR,BLOR08628_BLOR"	"Bda011284.1_BDAR,Bda012678.1_BDAR,Bda000238.1_BDAR,Bda003012.1_BDAR"	18	5
OG0000591.1		"HSAN02244_HSAN,HSAN13641_HSAN,HSAN19247_HSAN,HSAN06303_HSAN,HSAN22163_HSAN,HSAN13639_HSAN,HSAN10659_HSAN,HSAN02242_HSAN"	"Bma003044.1_BMAS,Bma023954.1_BMAS"	"Bpe008346.1_BPEL,Bpe014834.1_BPEL"	"BLOR01448_BLOR,BLOR21753_BLOR,BLOR05048_BLOR"	"Bda007481.1_BDAR,Bda002662.1_BDAR,Bda016069.1_BDAR"	18	5
OG0000749.1	XP_022159549.1_MCHA	"HSAN03621_HSAN,HSAN08559_HSAN,HSAN22057_HSAN,HSAN08274_HSAN,HSAN10408_HSAN"	"Bma026956.1_BMAS,Bma011043.1_BMAS,Bma022373.1_BMAS,Bma009507.1_BMAS,Bma019444.1_BMAS,Bma019434.1_BMAS"	"Bpe023610.1_BPEL,Bpe004020.1_BPEL,Bpe018408.1_BPEL,Bpe015584.1_BPEL"		"Bda024550.1_BDAR,Bda017006.1_BDAR"	18	5
OG0000862.0	"XP_022144191.1_MCHA,XP_022144305.1_MCHA,XP_022144363.1_MCHA,XP_022144165.1_MCHA"	"HSAN18649_HSAN,HSAN05221_HSAN,HSAN24190_HSAN,HSAN22115_HSAN,HSAN00266_HSAN,HSAN23429_HSAN,HSAN18904_HSAN,HSAN23428_HSAN"	"Bma021326.1_BMAS,Bma020761.1_BMAS,Bma020760.1_BMAS"	"Bpe017410.1_BPEL,Bpe009635.1_BPEL"	BLOR08405_BLOR		18	5
OG0001102.0	"XP_022137523.1_MCHA,XP_022135580.1_MCHA,XP_022135273.1_MCHA"		Bma021073.1_BMAS	"Bpe021722.1_BPEL,Bpe021721.1_BPEL,Bpe021720.2_BPEL"	"BLOR06613_BLOR,BLOR06614_BLOR,BLOR06621_BLOR,BLOR06620_BLOR,BLOR06616_BLOR,BLOR06619_BLOR,BLOR06617_BLOR,BLOR06618_BLOR,BLOR06615_BLOR"	"Bda024044.1_BDAR,Bda029762.1_BDAR"	18	5
OG0001294.0	"XP_022159219.1_MCHA,XP_022152253.1_MCHA"	"HSAN02074_HSAN,HSAN06431_HSAN"	"Bma003775.1_BMAS,Bma003773.1_BMAS,Bma003777.1_BMAS,Bma029621.1_BMAS,Bma029495.2_BMAS,Bma031509_BMAS,Bma029610.1_BMAS,Bma003772.1_BMAS"	"Bpe013067.1_BPEL,Bpe013068.1_BPEL,Bpe013070.1_BPEL,Bpe019892.1_BPEL"		"Bda034057_BDAR,Bda022276.1_BDAR"	18	5
OG0001675.0	"XP_022140681.1_MCHA,XP_022136195.1_MCHA"	"HSAN20053_HSAN,HSAN06010_HSAN,HSAN00085_HSAN,HSAN04928_HSAN,HSAN04927_HSAN,HSAN06011_HSAN,HSAN06012_HSAN"		"Bpe001653.1_BPEL,Bpe001652.1_BPEL"	BLOR00084_BLOR	"Bda027464.1_BDAR,Bda027413.1_BDAR,Bda027469.1_BDAR,Bda027468.1_BDAR,Bda027412.1_BDAR,Bda027465.1_BDAR"	18	5
OG0002335.0	"XP_022142848.1_MCHA,XP_022142874.1_MCHA,XP_022142873.1_MCHA"	"HSAN18393_HSAN,HSAN05776_HSAN"	"Bma010058.1_BMAS,Bma026286.1_BMAS,Bma026287.1_BMAS,Bma010103.1_BMAS,Bma010100.1_BMAS,Bma010114.1_BMAS"	"Bpe023896.1_BPEL,Bpe003905.1_BPEL,Bpe023880.2_BPEL,Bpe023881.1_BPEL"		"Bda009372.1_BDAR,Bda009369.1_BDAR,Bda009396.1_BDAR"	18	5
OG0000109.0		HSAN07190_HSAN	"Bma026529.1_BMAS,Bma026513.1_BMAS"	Bpe023225.1_BPEL	"BLOR16634_BLOR,BLOR18313_BLOR,BLOR12657_BLOR"	"Bda031009.1_BDAR,Bda031008.1_BDAR,Bda031016.1_BDAR,Bda031002.1_BDAR,Bda019708.1_BDAR,Bda031020.1_BDAR,Bda031006.1_BDAR,Bda031000.1_BDAR,Bda031011.1_BDAR,Bda004002.1_BDAR,Bda030998.1_BDAR,Bda031018.1_BDAR"	19	5
OG0000114.3	"XP_022136759.1_MCHA,XP_022146077.1_MCHA,XP_022150119.1_MCHA,XP_022150121.1_MCHA,XP_022150090.1_MCHA,XP_022150093.1_MCHA,XP_022150091.1_MCHA,XP_022156697.1_MCHA,XP_022159197.1_MCHA,XP_022159273.1_MCHA,XP_022159392.1_MCHA,XP_022159331.1_MCHA,XP_022150125.1_MCHA"	"HSAN20110_HSAN,HSAN23623_HSAN,HSAN24775_HSAN"	Bma015455.1_BMAS	Bpe014637.1_BPEL		Bda000881.1_BDAR	19	5
OG0000179.0	"XP_022135496.1_MCHA,XP_022134921.1_MCHA,XP_022146912.1_MCHA,XP_022132696.1_MCHA,XP_022144423.1_MCHA"	"HSAN03832_HSAN,HSAN02959_HSAN,HSAN13042_HSAN"	"Bma009121.1_BMAS,Bma009049.1_BMAS,Bma011728.1_BMAS,Bma011764.1_BMAS"		"BLOR06092_BLOR,BLOR02057_BLOR,BLOR03300_BLOR,BLOR20879_BLOR,BLOR14800_BLOR"	"Bda014959.1_BDAR,Bda014958.2_BDAR"	19	5
OG0000291.1	"XP_022137839.1_MCHA,XP_022138440.1_MCHA,XP_022138455.1_MCHA,XP_022138458.1_MCHA,XP_022138457.1_MCHA,XP_022136074.1_MCHA"	"HSAN05632_HSAN,HSAN11198_HSAN,HSAN05107_HSAN,HSAN08108_HSAN"	"Bma009473.1_BMAS,Bma000834.1_BMAS"		"BLOR02164_BLOR,BLOR02163_BLOR,BLOR09117_BLOR,BLOR00064_BLOR"	"Bda010183.1_BDAR,Bda010182.1_BDAR,Bda024734.1_BDAR"	19	5
OG0000326.0		"HSAN14970_HSAN,HSAN21063_HSAN"	"Bma015786.1_BMAS,Bma022112.1_BMAS,Bma022109.1_BMAS,Bma022108.1_BMAS,Bma019724.1_BMAS,Bma019728.1_BMAS"	"Bpe014421.1_BPEL,Bpe018183.1_BPEL,Bpe018182.1_BPEL,Bpe015842.1_BPEL"	"BLOR10959_BLOR,BLOR10963_BLOR,BLOR10961_BLOR"	"Bda001161.1_BDAR,Bda001148.1_BDAR,Bda024803.1_BDAR,Bda017340.2_BDAR"	19	5
OG0000374.0		HSAN13141_HSAN	"Bma015025.1_BMAS,Bma015012.1_BMAS,Bma001408.1_BMAS,Bma000637.1_BMAS,Bma024180.1_BMAS,Bma024163.1_BMAS"	"Bpe006732.1_BPEL,Bpe009232.1_BPEL,Bpe009823.1_BPEL,Bpe010730.4_BPEL"	"BLOR08004_BLOR,BLOR08952_BLOR,BLOR00753_BLOR,BLOR21501_BLOR"	"Bda000689.1_BDAR,Bda003346.1_BDAR,Bda004115.1_BDAR,Bda004859.1_BDAR"	19	5
OG0001087.0	"XP_022133825.1_MCHA,XP_022143681.1_MCHA"	"HSAN15507_HSAN,HSAN10470_HSAN,HSAN18754_HSAN,HSAN22579_HSAN,HSAN05015_HSAN"	"Bma019305.1_BMAS,Bma022281.1_BMAS,Bma003401.1_BMAS,Bma018846.1_BMAS"	"Bpe018312.1_BPEL,Bpe015489.1_BPEL,Bpe008050.1_BPEL,Bpe015059.1_BPEL"		"Bda024652.1_BDAR,Bda016875.1_BDAR,Bda013140.1_BDAR,Bda016369.1_BDAR"	19	5
OG0000029.2	"XP_022154970.1_MCHA,XP_022154969.1_MCHA,XP_022154949.1_MCHA,XP_022139548.1_MCHA"		"Bma010160.1_BMAS,Bma010773.1_BMAS,Bma009167.1_BMAS,Bma012253.1_BMAS,Bma002203.1_BMAS"	"Bpe023858.1_BPEL,Bpe004920.1_BPEL,Bpe008925.1_BPEL"	"BLOR02597_BLOR,BLOR12619_BLOR,BLOR12621_BLOR,BLOR00985_BLOR"	"Bda009426.1_BDAR,Bda025428.1_BDAR,Bda027919.1_BDAR,Bda001935.1_BDAR"	20	5
OG0000051.0	XP_022137291.1_MCHA	"HSAN20305_HSAN,HSAN03651_HSAN"		"Bpe005171.1_BPEL,Bpe018423.1_BPEL,Bpe018426.1_BPEL,Bpe018427.1_BPEL,Bpe018425.1_BPEL,Bpe018424.1_BPEL"	"BLOR00231_BLOR,BLOR00227_BLOR,BLOR00230_BLOR,BLOR00229_BLOR,BLOR00228_BLOR"	"Bda024526.1_BDAR,Bda024525.1_BDAR,Bda013120.1_BDAR,Bda024530.1_BDAR,Bda024528.1_BDAR,Bda024527.1_BDAR"	20	5
OG0000093.1	"XP_022153977.1_MCHA,XP_022131974.1_MCHA,XP_022154810.1_MCHA,XP_022154816.1_MCHA,XP_022154817.1_MCHA"	"HSAN16865_HSAN,HSAN24876_HSAN,HSAN14553_HSAN"	"Bma007042.2_BMAS,Bma007812.1_BMAS,Bma031411_BMAS,Bma014475.1_BMAS,Bma018521.1_BMAS"	"Bpe018001.1_BPEL,Bpe026043_BPEL,Bpe023547.2_BPEL,Bpe007235.1_BPEL,Bpe025571_BPEL"		"Bda029032.1_BDAR,Bda030631.1_BDAR"	20	5
OG0000450.0	"XP_022146365.1_MCHA,XP_022144152.1_MCHA,XP_022144153.1_MCHA"	"HSAN05565_HSAN,HSAN08738_HSAN,HSAN07842_HSAN,HSAN08774_HSAN,HSAN08740_HSAN,HSAN15236_HSAN,HSAN22762_HSAN,HSAN04752_HSAN"	"Bma012442.1_BMAS,Bma023972.1_BMAS,Bma023513.1_BMAS"	Bpe005001.1_BPEL	"BLOR21863_BLOR,BLOR22026_BLOR,BLOR20876_BLOR,BLOR21201_BLOR,BLOR21733_BLOR"		20	5
